user_id,total_watch_hours,avg_session_minutes,titles_watched,sessions_count
user_07586,12.638333333333334,68.93636363636364,10,10
user_03743,12.636666666666667,50.54666666666667,12,13
user_09329,12.633333333333333,94.75,8,8
user_08825,12.633333333333331,94.75,8,8
user_09334,12.631666666666666,84.21111111111111,8,8
user_01827,12.628333333333334,68.88181818181819,11,11
user_02071,12.625,47.34375,14,14
user_08119,12.625,50.5,8,9
user_07554,12.623333333333333,68.85454545454546,9,9
user_03744,12.623333333333333,63.11666666666667,11,11
user_03587,12.621666666666666,58.25384615384615,10,10
user_08013,12.620000000000001,94.65,8,8
user_09485,12.62,63.1,10,10
user_08422,12.616666666666667,54.07142857142857,13,13
user_00404,12.615,63.074999999999996,11,11
user_06981,12.615,68.80909090909091,10,10
user_03447,12.610000000000001,54.042857142857144,12,12
user_06439,12.61,68.78181818181818,11,11
user_09892,12.61,75.66,10,10
user_01242,12.606666666666667,63.03333333333333,11,11
user_00958,12.603333333333333,63.01666666666667,12,12
user_08527,12.596666666666668,50.38666666666667,13,13
user_07881,12.596666666666666,53.98571428571428,13,13
user_00513,12.596666666666666,53.98571428571428,13,13
user_07445,12.593333333333334,53.971428571428575,14,14
user_08642,12.591666666666667,37.775,17,17
user_09113,12.59,62.949999999999996,11,11
user_08160,12.585,62.925000000000004,12,12
user_00171,12.584999999999999,53.93571428571429,13,13
user_06317,12.584999999999999,62.925000000000004,11,11
user_08294,12.581666666666667,83.87777777777778,8,8
user_01904,12.576666666666666,58.04615384615385,13,13
user_03372,12.575000000000001,58.03846153846154,12,12
user_03451,12.575000000000001,94.3125,8,8
user_06067,12.575,68.5909090909091,10,10
user_06569,12.575,62.875,10,11
user_05687,12.573333333333334,68.58181818181818,10,10
user_04776,12.571666666666667,83.8111111111111,9,9
user_05357,12.57,62.849999999999994,11,11
user_09824,12.566666666666666,75.4,10,10
user_06288,12.565,41.88333333333333,17,17
user_04961,12.563333333333334,57.98461538461538,12,12
user_00081,12.563333333333333,75.38,9,9
user_03073,12.561666666666667,57.97692307692308,13,13
user_07607,12.561666666666666,68.51818181818182,9,9
user_07373,12.56,53.82857142857143,11,11
user_06133,12.56,83.73333333333333,8,9
user_03213,12.558333333333334,50.233333333333334,15,15
user_01446,12.555,62.775,11,11
user_03308,12.551666666666666,37.655,16,16
user_09027,12.55,68.45454545454545,10,10
user_05652,12.548333333333334,57.91538461538461,13,13
user_04947,12.545,53.76428571428572,11,11
user_07216,12.54,75.24,8,8
user_02092,12.538333333333334,53.73571428571428,11,11
user_05919,12.538333333333334,68.39090909090909,10,10
user_01250,12.536666666666667,50.14666666666667,13,13
user_03672,12.536666666666667,53.728571428571435,13,13
user_05764,12.535,83.56666666666666,9,9
user_01717,12.535,44.241176470588236,14,15
user_06098,12.535,62.675000000000004,11,11
user_05976,12.535,62.675000000000004,8,8
user_02882,12.531666666666666,75.19,9,9
user_00106,12.531666666666666,68.35454545454546,11,11
user_09106,12.530000000000001,93.975,8,8
user_01111,12.53,53.699999999999996,12,12
user_05741,12.528333333333334,93.9625,8,8
user_02831,12.525,93.9375,7,7
user_00642,12.525,68.31818181818181,11,11
user_09265,12.524999999999999,57.80769230769231,12,12
user_09087,12.523333333333333,62.61666666666667,11,11
user_07000,12.52,44.188235294117646,15,15
user_05140,12.52,68.2909090909091,8,9
user_03774,12.518333333333334,62.59166666666667,12,12
user_03130,12.518333333333333,68.28181818181818,11,11
user_06846,12.516666666666666,50.06666666666667,12,12
user_00992,12.516666666666666,57.76923076923077,8,8
user_07593,12.514999999999999,107.27142857142857,7,7
user_02168,12.513333333333334,62.56666666666666,9,9
user_08970,12.513333333333334,75.08,10,10
user_00806,12.51,53.614285714285714,12,13
user_09079,12.508333333333333,68.22727272727273,11,11
user_09133,12.506666666666666,57.723076923076924,12,12
user_03528,12.5,50.0,15,15
user_06773,12.5,75.0,8,8
user_06261,12.5,62.5,11,11
user_03530,12.498333333333333,74.99,9,9
user_07142,12.496666666666666,53.55714285714286,11,11
user_01241,12.493333333333334,53.542857142857144,11,11
user_05288,12.49,68.12727272727273,11,11
user_06864,12.489999999999998,74.94,10,10
user_05849,12.488333333333333,49.95333333333333,12,12
user_03458,12.485000000000001,53.50714285714286,13,13
user_02874,12.485,93.6375,8,8
user_08722,12.481666666666666,57.607692307692304,12,12
user_01194,12.478333333333333,74.86999999999999,9,9
user_08496,12.476666666666667,37.43,17,17
user_04750,12.476666666666667,57.58461538461539,12,12
user_03808,12.475,53.464285714285715,14,14
user_02538,12.473333333333333,68.03636363636363,10,10
user_02473,12.473333333333333,46.775,13,13
user_05197,12.469999999999999,46.7625,14,14
user_06504,12.468333333333334,68.00909090909092,9,9
user_00932,12.466666666666667,74.8,10,10
user_02371,12.466666666666667,46.75,12,12
user_05521,12.466666666666667,62.333333333333336,10,11
user_08754,12.466666666666667,62.333333333333336,10,10
user_05581,12.46,49.84,12,12
user_01124,12.459999999999999,62.300000000000004,11,11
user_00592,12.459999999999999,46.725,14,14
user_08713,12.458333333333334,124.58333333333333,6,6
user_07093,12.456666666666667,57.4923076923077,12,12
user_04700,12.453333333333333,106.74285714285715,7,7
user_01382,12.45,53.357142857142854,14,14
user_03269,12.448333333333334,46.68125,15,15
user_02722,12.445,62.224999999999994,11,11
user_09800,12.445,57.43846153846154,12,12
user_06985,12.443333333333333,57.43076923076923,13,13
user_04531,12.441666666666666,49.766666666666666,14,14
user_08369,12.438333333333333,53.30714285714286,11,11
user_01985,12.438333333333333,67.84545454545454,7,7
user_09197,12.436666666666667,57.400000000000006,13,13
user_03294,12.436666666666666,53.300000000000004,13,13
user_07151,12.435,74.61,10,10
user_03125,12.428333333333333,57.361538461538466,12,12
user_00855,12.428333333333333,67.7909090909091,10,10
user_06431,12.428333333333333,57.361538461538466,12,12
user_01313,12.426666666666666,57.353846153846156,13,13
user_05405,12.423333333333334,57.33846153846154,13,13
user_03351,12.421666666666667,93.1625,8,8
user_02008,12.42,74.52000000000001,8,8
user_02610,12.42,49.68,13,13
user_08018,12.416666666666668,43.8235294117647,15,15
user_09392,12.416666666666668,93.125,8,8
user_02915,12.416666666666666,46.5625,16,16
user_00103,12.415,67.71818181818182,8,8
user_07369,12.413333333333334,46.55,14,14
user_01913,12.413333333333334,67.7090909090909,10,10
user_05630,12.413333333333332,82.75555555555555,8,8
user_09643,12.413333333333332,74.47999999999999,9,9
user_05039,12.410000000000002,124.10000000000001,6,6
user_02296,12.41,62.050000000000004,11,11
user_08444,12.41,82.73333333333333,8,8
user_09935,12.408333333333333,62.041666666666664,11,11
user_01949,12.401666666666667,62.00833333333333,10,10
user_04607,12.4,62.0,11,12
user_08810,12.398333333333333,82.65555555555555,8,8
user_09151,12.393333333333334,53.114285714285714,13,13
user_08902,12.393333333333333,49.57333333333334,13,14
user_08494,12.391666666666667,57.19230769230769,13,13
user_03877,12.391666666666667,67.5909090909091,10,10
user_02441,12.388333333333334,49.55333333333333,12,13
user_01862,12.388333333333334,57.176923076923075,12,12
user_09580,12.385,57.16153846153846,12,12
user_01118,12.381666666666668,49.526666666666664,14,14
user_03931,12.38,67.52727272727272,11,11
user_03918,12.378333333333334,106.10000000000001,7,7
user_03654,12.373333333333333,92.8,8,8
user_05254,12.370000000000001,74.22,10,10
user_01686,12.365,57.06923076923077,11,11
user_08385,12.365,43.641176470588235,15,15
user_00302,12.365,74.19,10,10
user_01757,12.363333333333333,46.3625,15,15
user_08209,12.361666666666666,57.05384615384616,12,12
user_03233,12.36,49.440000000000005,15,15
user_04389,12.358333333333334,67.4090909090909,11,11
user_08362,12.353333333333333,74.12,10,10
user_01360,12.351666666666667,61.75833333333333,9,9
user_03415,12.348333333333333,43.58235294117647,15,15
user_01802,12.348333333333333,123.48333333333333,5,5
user_01178,12.346666666666668,56.98461538461538,13,13
user_05259,12.346666666666668,49.38666666666666,14,14
user_05786,12.345,52.90714285714286,13,13
user_06829,12.343333333333334,52.9,14,14
user_04019,12.341666666666667,46.28125,13,14
user_01569,12.341666666666667,52.892857142857146,12,12
user_03238,12.34,61.699999999999996,12,12
user_07583,12.338333333333335,82.25555555555555,9,9
user_00752,12.335,49.34,13,13
user_06579,12.333333333333332,92.5,8,8
user_00723,12.331666666666667,43.523529411764706,16,16
user_03833,12.33,61.65,12,12
user_03039,12.328333333333333,73.97,10,10
user_08873,12.328333333333333,43.51176470588236,15,15
user_03385,12.326666666666666,56.892307692307696,11,12
user_04436,12.326666666666666,52.82857142857143,11,11
user_06772,12.325,67.22727272727273,10,10
user_06018,12.325,52.82142857142857,14,14
user_04038,12.323333333333334,67.21818181818182,9,9
user_07857,12.32,49.28,10,11
user_00874,12.315,67.17272727272727,10,10
user_09259,12.315,52.778571428571425,12,12
user_00604,12.306666666666667,67.12727272727273,11,11
user_00800,12.305,82.03333333333333,9,9
user_00011,12.305,52.73571428571428,13,13
user_09194,12.301666666666666,61.50833333333333,12,12
user_07320,12.3,61.5,12,12
user_04260,12.298333333333334,67.08181818181818,10,10
user_09882,12.295,73.77000000000001,10,10
user_00203,12.29,52.67142857142857,11,11
user_02978,12.29,61.449999999999996,11,11
user_02807,12.286666666666667,49.14666666666667,15,15
user_05950,12.286666666666667,49.14666666666667,13,14
user_09056,12.285,56.7,10,10
user_04885,12.281666666666668,92.11250000000001,8,8
user_06374,12.281666666666666,52.635714285714286,13,13
user_08377,12.281666666666666,43.34705882352941,14,14
user_03043,12.28,40.93333333333333,14,14
user_09864,12.278333333333334,56.66923076923077,12,12
user_05040,12.278333333333332,61.39166666666667,12,12
user_00977,12.276666666666667,52.61428571428571,12,12
user_05595,12.276666666666666,49.10666666666667,12,12
user_08227,12.275,49.1,15,15
user_07987,12.273333333333333,81.82222222222222,8,9
user_00569,12.273333333333333,46.025,15,15
user_04469,12.271666666666667,61.35833333333333,9,9
user_07929,12.268333333333333,49.07333333333334,14,14
user_03979,12.268333333333333,66.91818181818182,9,9
user_01731,12.261666666666667,66.88181818181819,10,10
user_03210,12.260000000000002,81.73333333333333,8,8
user_08063,12.26,61.300000000000004,11,11
user_09283,12.258333333333333,52.535714285714285,14,14
user_04381,12.258333333333333,36.775,15,15
user_03831,12.255,61.275000000000006,10,10
user_01572,12.254999999999999,61.275,11,11
user_06049,12.253333333333334,66.83636363636364,11,11
user_01076,12.251666666666667,40.83888888888889,15,15
user_00770,12.251666666666667,66.82727272727271,11,11
user_01734,12.251666666666667,45.94375,15,16
user_02867,12.243333333333332,52.471428571428575,13,13
user_00179,12.241666666666667,56.5,12,12
user_05732,12.24,66.76363636363637,9,9
user_06549,12.238333333333333,73.42999999999999,10,10
user_00762,12.236666666666666,38.642105263157895,17,17
user_01640,12.236666666666666,56.47692307692307,11,11
user_02845,12.236666666666666,56.47692307692308,11,11
user_00511,12.233333333333334,66.72727272727273,10,10
user_06945,12.223333333333333,66.67272727272727,11,11
user_09202,12.223333333333333,73.34,9,9
user_00002,12.221666666666666,45.83125,15,15
user_02385,12.218333333333334,56.392307692307696,12,12
user_06350,12.216666666666667,56.38461538461539,12,12
user_07811,12.216666666666667,81.44444444444444,8,8
user_08197,12.216666666666667,81.44444444444444,8,8
user_00129,12.216666666666665,146.6,4,4
user_00639,12.211666666666668,52.33571428571429,12,12
user_03625,12.211666666666666,56.361538461538466,11,11
user_04008,12.209999999999999,66.60000000000001,9,9
user_02596,12.206666666666667,56.33846153846154,11,11
user_08303,12.201666666666668,36.605000000000004,16,16
user_01549,12.201666666666666,66.55454545454545,11,11
user_01085,12.201666666666666,104.58571428571429,6,6
user_06191,12.200000000000001,45.75,12,12
user_06106,12.193333333333333,56.276923076923076,11,11
user_04340,12.191666666666666,73.15,9,9
user_01063,12.19,60.949999999999996,11,11
user_09337,12.19,60.949999999999996,10,10
user_07510,12.186666666666667,56.24615384615385,10,10
user_08058,12.186666666666666,104.45714285714284,6,6
user_06668,12.18,73.08000000000001,5,6
user_01527,12.18,36.54,19,19
user_04176,12.18,45.675,12,12
user_08819,12.175,66.4090909090909,11,11
user_09122,12.175,52.17857142857143,12,12
user_08040,12.174999999999999,73.05,9,9
user_02344,12.173333333333334,66.39999999999999,11,11
user_07228,12.171666666666667,73.03,10,10
user_04618,12.171666666666667,52.16428571428571,13,13
user_02910,12.166666666666668,60.833333333333336,9,9
user_07414,12.166666666666666,66.36363636363636,10,10
user_04867,12.166666666666666,48.666666666666664,12,12
user_03035,12.165,66.35454545454546,10,10
user_05829,12.165,66.35454545454546,11,11
user_02109,12.165,91.2375,8,8
user_07549,12.16,60.800000000000004,12,12
user_05417,12.16,56.12307692307692,10,10
user_04341,12.16,52.114285714285714,14,14
user_05898,12.158333333333333,48.63333333333333,12,12
user_03097,12.158333333333333,45.59375,16,16
user_00246,12.155,81.03333333333335,9,9
user_02543,12.155,104.18571428571428,7,7
user_06403,12.155,66.3,9,9
user_08475,12.153333333333332,52.08571428571429,13,13
user_04967,12.151666666666667,60.75833333333333,10,10
user_09366,12.148333333333333,56.06923076923077,13,13
user_00056,12.143333333333334,60.71666666666666,12,12
user_09165,12.143333333333333,72.86,10,10
user_09171,12.141666666666667,72.85,10,10
user_06390,12.14,72.84,9,9
user_08857,12.138333333333334,52.021428571428565,12,12
user_05779,12.136666666666667,60.68333333333334,11,11
user_02663,12.128333333333334,80.85555555555555,8,8
user_00559,12.128333333333334,55.97692307692308,12,12
user_08954,12.128333333333334,51.978571428571435,12,12
user_08192,12.126666666666667,48.50666666666667,11,11
user_03992,12.123333333333333,48.49333333333333,12,12
user_05263,12.120000000000001,66.10909090909091,9,9
user_08660,12.12,72.72,9,9
user_09891,12.118333333333334,55.93076923076923,12,12
user_00780,12.118333333333332,60.59166666666667,10,10
user_09060,12.118333333333332,80.78888888888889,8,8
user_08340,12.115,72.69,9,9
user_07555,12.111666666666666,48.44666666666667,12,12
user_08222,12.108333333333334,48.43333333333333,14,14
user_03646,12.106666666666667,90.8,8,8
user_00928,12.106666666666666,60.53333333333333,9,9
user_06953,12.103333333333333,80.6888888888889,9,9
user_06551,12.103333333333333,48.41333333333333,13,13
user_01106,12.098333333333333,65.99090909090908,9,9
user_06064,12.098333333333333,51.85,14,14
user_01538,12.096666666666668,55.83076923076923,11,11
user_02395,12.095,55.823076923076925,12,12
user_02319,12.093333333333334,72.56,8,8
user_01821,12.088333333333333,55.79230769230769,12,12
user_00442,12.085,80.56666666666666,9,9
user_07410,12.085,45.31875,14,14
user_04687,12.085,72.51,9,9
user_03468,12.083333333333332,90.625,8,8
user_04104,12.08,65.89090909090909,10,10
user_00383,12.078333333333333,55.74615384615385,12,12
user_03158,12.073333333333334,51.74285714285714,14,14
user_05776,12.073333333333334,51.74285714285714,12,12
user_08892,12.073333333333332,55.723076923076924,11,11
user_02846,12.071666666666667,65.84545454545454,10,10
user_02614,12.068333333333333,51.721428571428575,13,13
user_04729,12.066666666666666,51.714285714285715,14,14
user_02733,12.066666666666666,72.4,10,10
user_09179,12.066666666666666,51.714285714285715,13,13
user_09691,12.066666666666666,72.4,9,9
user_05785,12.063333333333334,51.699999999999996,13,13
user_04585,12.063333333333333,55.676923076923075,12,12
user_05557,12.06,48.24,13,14
user_05906,12.058333333333334,51.67857142857143,13,13
user_06039,12.056666666666668,90.425,8,8
user_06365,12.055,65.75454545454546,10,10
user_04303,12.055,55.638461538461534,12,12
user_02106,12.053333333333335,51.65714285714286,12,12
user_04902,12.053333333333333,65.74545454545455,9,9
user_09810,12.045,80.3,9,9
user_07796,12.045,65.69999999999999,11,11
user_06752,12.043333333333333,65.69090909090909,11,11
user_09466,12.041666666666666,55.57692307692308,12,12
user_09115,12.04,55.56923076923077,13,13
user_08036,12.038333333333334,65.66363636363636,9,10
user_03214,12.038333333333334,51.59285714285715,11,11
user_05934,12.036666666666667,38.01052631578948,15,15
user_03363,12.036666666666667,80.24444444444445,9,9
user_04314,12.035,60.175000000000004,11,11
user_01565,12.035,65.64545454545454,11,11
user_01870,12.033333333333333,80.22222222222223,7,7
user_00449,12.030000000000001,45.1125,16,16
user_06523,12.030000000000001,72.17999999999999,8,8
user_09446,12.028333333333334,72.17,9,9
user_03037,12.025,60.125,11,11
user_09275,12.023333333333333,55.49230769230769,11,11
user_06967,12.021666666666667,72.13,9,9
user_06572,12.021666666666667,42.42941176470588,12,13
user_01733,12.021666666666667,120.21666666666665,6,6
user_03674,12.02,60.099999999999994,11,11
user_00153,12.018333333333333,55.46923076923077,12,12
user_03851,12.016666666666666,65.54545454545455,10,10
user_00253,12.016666666666666,55.46153846153846,13,13
user_09167,12.015,65.53636363636363,10,10
user_06218,12.01,90.075,7,7
user_06791,12.008333333333335,65.5,9,9
user_04302,12.006666666666668,51.457142857142856,12,12
user_00210,12.006666666666668,48.026666666666664,14,14
user_09291,12.004999999999999,37.91052631578947,17,17
user_00352,11.995,102.81428571428572,7,7
user_03724,11.995,51.40714285714286,14,14
user_02965,11.99,51.385714285714286,12,12
user_06462,11.99,47.96,13,13
user_07291,11.988333333333333,71.92999999999999,10,10
user_01016,11.986666666666666,55.323076923076925,13,13
user_04299,11.986666666666666,59.93333333333334,11,11
user_09934,11.981666666666666,55.3,13,13
user_02398,11.979999999999999,65.34545454545454,11,11
user_07314,11.976666666666667,39.922222222222224,16,16
user_07409,11.975,47.9,14,14
user_01826,11.971666666666668,65.30000000000001,9,9
user_07858,11.971666666666668,79.8111111111111,9,9
user_05695,11.971666666666668,42.252941176470586,15,15
user_06972,11.971666666666668,79.81111111111112,9,9
user_05792,11.968333333333334,71.81,8,8
user_00519,11.968333333333334,79.78888888888889,9,9
user_04863,11.966666666666667,37.78947368421053,19,19
user_06422,11.966666666666667,51.285714285714285,12,12
user_07980,11.965,47.86,14,14
user_08279,11.96,55.2,12,12
user_07165,11.96,65.23636363636363,11,11
user_03006,11.956666666666667,59.78333333333333,12,12
user_08440,11.956666666666667,65.21818181818182,9,9
user_00527,11.954999999999998,79.69999999999999,8,8
user_00864,11.953333333333335,102.45714285714287,7,7
user_06616,11.948333333333332,44.80625,14,15
user_00630,11.946666666666667,65.16363636363636,11,11
user_05859,11.946666666666667,71.67999999999999,10,10
user_08087,11.945,59.724999999999994,12,12
user_02977,11.941666666666666,59.708333333333336,10,10
user_02647,11.941666666666666,65.13636363636364,10,10
user_01232,11.941666666666666,79.61111111111111,8,8
user_05634,11.941666666666666,59.708333333333336,12,12
user_05585,11.94,55.107692307692304,9,9
user_05455,11.938333333333334,89.5375,8,8
user_00205,11.938333333333333,59.69166666666666,10,10
user_04125,11.938333333333333,55.10000000000001,9,9
user_00835,11.933333333333334,71.6,9,9
user_04113,11.933333333333334,71.6,8,8
user_07621,11.931666666666667,79.54444444444444,8,8
user_05893,11.931666666666667,47.72666666666667,13,13
user_04567,11.931666666666667,42.11176470588235,15,15
user_09652,11.930000000000001,51.128571428571426,13,13
user_03713,11.93,65.07272727272726,9,9
user_03319,11.93,65.07272727272726,11,11
user_08046,11.928333333333335,143.14000000000001,5,5
user_07083,11.925,55.03846153846154,12,12
user_08499,11.924999999999999,59.625,11,11
user_00587,11.924999999999999,47.7,12,12
user_06002,11.923333333333334,55.03076923076923,11,11
user_02714,11.921666666666667,59.60833333333333,11,11
user_09920,11.921666666666667,55.02307692307693,11,11
user_01896,11.92,44.7,13,13
user_00202,11.918333333333333,55.00769230769231,13,13
user_08463,11.918333333333333,51.07857142857143,14,14
user_07998,11.918333333333333,71.51,10,10
user_08757,11.916666666666666,59.583333333333336,9,9
user_07189,11.915,54.99230769230769,10,10
user_05022,11.915,54.99230769230769,12,12
user_02963,11.915,51.06428571428571,13,13
user_08663,11.911666666666667,44.66875,14,14
user_08557,11.911666666666667,47.64666666666667,15,15
user_04838,11.911666666666665,44.668749999999996,14,14
user_08796,11.91,51.042857142857144,13,13
user_07825,11.91,44.6625,15,15
user_01185,11.908333333333333,39.69444444444444,17,17
user_07431,11.908333333333333,44.65625,14,14
user_03467,11.906666666666666,59.53333333333333,10,10
user_09226,11.906666666666666,51.028571428571425,14,14
user_04237,11.905000000000001,64.93636363636364,11,11
user_09776,11.9,51.0,12,12
user_02749,11.9,39.666666666666664,15,15
user_06211,11.896666666666667,50.98571428571429,12,12
user_07906,11.893333333333333,54.892307692307696,11,11
user_03268,11.891666666666667,54.88461538461539,10,11
user_02337,11.891666666666667,50.964285714285715,11,11
user_02292,11.888333333333334,64.84545454545454,10,10
user_01281,11.886666666666667,59.43333333333334,11,11
user_09655,11.886666666666667,54.861538461538466,12,12
user_03430,11.885,64.82727272727273,10,11
user_02172,11.885,54.853846153846156,12,12
user_02789,11.883333333333333,64.81818181818181,8,8
user_01330,11.881666666666666,64.80909090909091,9,9
user_07173,11.881666666666666,44.55625,13,13
user_07317,11.879999999999999,71.28,8,8
user_00778,11.878333333333334,71.27000000000001,10,10
user_00610,11.875,71.25,9,9
user_02549,11.873333333333333,41.90588235294118,15,15
user_00679,11.871666666666666,47.486666666666665,13,13
user_06234,11.87,44.5125,16,16
user_08073,11.87,59.35,11,11
user_05239,11.868333333333334,50.864285714285714,14,14
user_09690,11.866666666666667,59.333333333333336,12,12
user_05303,11.865,71.19,10,10
user_02641,11.863333333333333,59.31666666666667,12,12
user_02031,11.863333333333333,59.31666666666666,10,10
user_07322,11.863333333333333,59.31666666666666,9,9
user_01748,11.86,79.06666666666666,7,7
user_01539,11.858333333333333,59.291666666666664,11,11
user_03662,11.855,71.13,10,10
user_05597,11.855,54.715384615384615,12,12
user_09907,11.85,54.69230769230769,13,13
user_09750,11.849999999999998,59.25,10,10
user_06816,11.848333333333333,71.09,9,9
user_00301,11.848333333333333,71.09,10,10
user_00755,11.848333333333333,59.24166666666667,10,10
user_01515,11.848333333333333,50.778571428571425,11,11
user_04716,11.846666666666668,50.771428571428565,14,14
user_02768,11.845,64.60909090909091,10,10
user_02436,11.844999999999999,47.379999999999995,14,14
user_00606,11.843333333333334,47.373333333333335,14,14
user_06611,11.841666666666667,78.94444444444444,9,9
user_00098,11.84,54.646153846153844,10,10
user_02334,11.84,59.199999999999996,12,12
user_00597,11.84,59.199999999999996,10,10
user_04992,11.838333333333333,54.638461538461534,11,12
user_02152,11.838333333333333,39.46111111111111,15,15
user_03604,11.836666666666666,50.728571428571435,13,13
user_08164,11.833333333333334,59.166666666666664,10,10
user_02588,11.833333333333334,50.714285714285715,13,13
user_08392,11.833333333333334,78.88888888888889,9,9
user_07954,11.833333333333334,71.0,9,9
user_09642,11.831666666666667,44.36875,16,16
user_04355,11.83,50.699999999999996,13,13
user_07125,11.826666666666666,54.58461538461539,12,12
user_09604,11.825,70.95,9,9
user_05413,11.823333333333332,54.56923076923077,13,13
user_09572,11.818333333333333,64.46363636363637,10,10
user_00364,11.818333333333333,54.54615384615385,13,13
user_09211,11.818333333333333,59.09166666666667,10,10
user_05148,11.818333333333333,70.91,10,10
user_08306,11.815000000000001,70.89,9,9
user_04171,11.813333333333334,64.43636363636364,11,11
user_01372,11.813333333333333,70.88,10,10
user_00634,11.813333333333333,47.25333333333333,12,12
user_09563,11.811666666666667,88.5875,7,7
user_02579,11.811666666666666,59.05833333333334,11,11
user_01548,11.81,41.682352941176475,14,14
user_07353,11.81,59.050000000000004,11,11
user_02241,11.808333333333334,64.4090909090909,11,11
user_01929,11.808333333333334,59.041666666666664,11,11
user_03729,11.808333333333334,78.72222222222223,9,9
user_02131,11.806666666666667,64.39999999999999,11,11
user_05922,11.806666666666667,54.49230769230769,10,10
user_01930,11.803333333333333,70.82000000000001,9,9
user_01858,11.801666666666666,64.37272727272727,10,10
user_05995,11.8,64.36363636363636,10,10
user_00376,11.798333333333334,50.56428571428571,14,14
user_06658,11.798333333333334,54.45384615384615,11,12
user_08790,11.798333333333334,78.65555555555555,7,8
user_05266,11.796666666666667,70.78,10,10
user_09184,11.793333333333333,78.62222222222222,9,9
user_00276,11.791666666666666,54.42307692307692,13,13
user_06902,11.791666666666666,64.31818181818181,11,11
user_07286,11.79,101.05714285714285,6,6
user_08438,11.79,50.528571428571425,14,14
user_04931,11.786666666666667,44.2,15,15
user_08897,11.781666666666666,50.49285714285714,13,13
user_06536,11.781666666666666,58.90833333333333,9,9
user_07408,11.780000000000001,64.25454545454546,9,9
user_09445,11.78,41.57647058823529,15,15
user_04937,11.776666666666667,47.10666666666667,15,15
user_03312,11.775,50.464285714285715,13,13
user_01763,11.775,64.22727272727273,10,10
user_03474,11.775,54.34615384615385,12,12
user_00221,11.773333333333333,70.64,9,9
user_07808,11.773333333333333,54.33846153846154,13,13
user_08113,11.771666666666667,50.449999999999996,14,14
user_04093,11.77,64.2,10,10
user_05447,11.766666666666666,58.833333333333336,12,12
user_02266,11.765,54.3,12,12
user_04952,11.763333333333334,70.58,10,10
user_02195,11.761666666666667,70.57000000000001,8,8
user_07130,11.761666666666667,58.80833333333334,12,12
user_01275,11.76,47.04,14,14
user_00092,11.758333333333333,54.26923076923077,11,11
user_00394,11.756666666666668,47.026666666666664,15,15
user_03105,11.756666666666666,70.53999999999999,9,9
user_03881,11.756666666666666,54.26153846153846,11,11
user_05358,11.755,50.37857142857143,11,11
user_04785,11.754999999999999,47.019999999999996,14,14
user_09796,11.753333333333332,70.52,10,10
user_09254,11.751666666666667,54.23846153846154,12,12
user_08446,11.748333333333335,50.35,13,13
user_02088,11.748333333333333,64.08181818181818,10,10
user_03491,11.741666666666667,37.078947368421055,17,17
user_03898,11.74,46.96,12,12
user_02147,11.74,70.44,10,10
user_02633,11.738333333333333,54.176923076923075,13,13
user_04401,11.738333333333333,88.03750000000001,8,8
user_00254,11.738333333333333,100.61428571428571,6,6
user_05078,11.736666666666666,70.42,10,10
user_03735,11.735,78.23333333333333,9,9
user_00401,11.733333333333334,78.22222222222223,8,8
user_09598,11.733333333333333,46.93333333333333,13,13
user_01674,11.731666666666667,63.99090909090909,9,10
user_02916,11.731666666666666,54.146153846153844,12,12
user_01556,11.73,54.138461538461534,13,13
user_07398,11.728333333333333,43.98125,13,13
user_00570,11.728333333333333,50.26428571428571,12,13
user_04660,11.726666666666667,70.36,10,10
user_06693,11.726666666666667,63.96363636363637,10,10
user_09461,11.725,46.9,11,11
user_08157,11.723333333333333,70.34,8,8
user_06729,11.723333333333333,63.945454545454545,11,11
user_08042,11.721666666666666,78.14444444444445,8,8
user_09837,11.718333333333332,63.91818181818181,11,11
user_09074,11.716666666666667,63.90909090909091,10,10
user_00097,11.715,63.9,10,10
user_00208,11.715,43.93125,14,14
user_03705,11.715,63.9,11,11
user_00167,11.713333333333333,43.925,15,15
user_02045,11.711666666666666,70.27000000000001,9,9
user_02002,11.71,63.872727272727275,11,11
user_07188,11.71,87.825,8,8
user_09146,11.71,58.54999999999999,11,11
user_00792,11.708333333333334,78.05555555555556,9,9
user_02418,11.708333333333334,63.86363636363637,10,10
user_06030,11.705,58.525000000000006,11,11
user_08329,11.7,70.2,9,9
user_06057,11.696666666666667,87.725,7,7
user_07707,11.696666666666667,53.98461538461538,11,11
user_04562,11.696666666666667,38.98888888888889,16,16
user_09834,11.695,100.24285714285715,7,7
user_06326,11.695,50.121428571428574,13,13
user_03601,11.693333333333335,46.77333333333333,14,14
user_03208,11.691666666666666,58.458333333333336,9,9
user_05213,11.691666666666666,70.15,9,9
user_07399,11.69,58.449999999999996,12,12
user_06429,11.688333333333334,50.09285714285715,13,13
user_08580,11.688333333333333,77.92222222222222,6,6
user_04663,11.686666666666667,58.43333333333334,11,11
user_07267,11.685,116.85000000000001,5,6
user_09614,11.683333333333334,77.88888888888889,9,9
user_00052,11.681666666666667,77.87777777777778,9,9
user_07545,11.681666666666667,53.91538461538461,13,13
user_01587,11.681666666666667,50.06428571428571,12,12
user_08952,11.681666666666667,41.22941176470588,15,16
user_05342,11.68,43.8,14,14
user_04146,11.678333333333333,70.07000000000001,10,10
user_07136,11.678333333333333,58.39166666666666,10,11
